verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,612,0.0126801789890164,155,binary,-1,3,0.9942528735632183,0.9942528735632183,0.0001242920058914644,0.999548872482009
