verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,626,0.0125264672655345,147,binary,-1,4,0.9954407294832827,0.9961977186311787,0.00013309924619977234,0.9999956946030735
