verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,717,0.0124204311053934,175,binary,-1,2,0.9930981595092024,0.9930981595092024,0.00016412143431363146,0.9999949779936205
