verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,555,0.0143517600943852,147,binary,-1,3,0.9975369458128078,0.9975369458128078,0.0001168020048031319,0.9999866689045812
