verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,555,0.0143517600943852,147,binary,-1,1,0.9976671850699844,0.9976671850699844,0.0001646702849052853,0.9999808555589685
