verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,626,0.0125264672655345,147,binary,-1,0,0.9935846030473136,0.9951807228915662,0.00018753825830093192,0.9999760842567055
