verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,668,0.0152740024388935,172,binary,-1,4,0.996958174904943,0.996958174904943,0.00014409611313925951,0.9999961560814816
