verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,555,0.0143517600943852,147,binary,-1,0,0.992776886035313,0.993574297188755,0.00016865790303756878,0.9999832702698345
