verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,626,0.0125264672655345,147,binary,-1,1,0.9976671850699844,0.9976671850699844,0.00016512880987279638,0.999996384681061
