verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,751,0.0128830155286496,190,binary,-1,1,0.995334370139969,0.995334370139969,0.00014321042815759738,0.9999951898541295
