verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,751,0.0128830155286496,190,binary,-1,4,0.9962006079027356,0.996958174904943,0.00016028876347078463,0.9999948271624571
