verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,717,0.0124204311053934,175,binary,-1,0,0.9959871589085072,0.9967871485943776,0.00015924363282439406,0.999995264915082
