verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,588,0.014850789096571,146,binary,-1,0,0.992776886035313,0.993574297188755,0.00018217165155954413,0.9999363819938388
