verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,751,0.0128830155286496,190,binary,-1,3,0.9967159277504105,0.9967159277504105,0.00013455869202271545,0.9999692030597416
