verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,612,0.0126801789890164,155,binary,-1,0,0.992776886035313,0.993574297188755,0.00016220767903915164,0.9999820122256093
