verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,597,0.0137975958170761,144,binary,-1,1,0.9961119751166407,0.9961119751166407,0.00015069597131711269,0.9999946897924532
