verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,717,0.0124204311053934,175,binary,-1,4,0.9946808510638298,0.9954372623574145,0.00014760000338560872,0.9999946403735778
