verbose,num_trees,learning_rate,min_data_in_leaf,objective,early_stopping_round,fold_num,precision,recall,log_loss,roc_auc
-1,555,0.0143517600943852,147,binary,-1,2,0.9969325153374233,0.9969325153374233,0.00014551815054769212,0.9999966046543904
